MetaboClusterNeg	ZV101	ZV103	ZV104	ZV105	ZV106	ZV108	ZV109	ZV110	ZV111	ZV112	ZV113	ZV114	ZV115	ZV116	ZV117	ZV118	ZV119	ZV120	ZV121	ZV122	ZV125	ZV126	ZV127	ZV128	ZV129	ZV131	ZV132	ZV133	ZV134	ZV135	ZV136	ZV137	ZV138	ZV139	ZV142	ZV143	ZV144	ZV201	ZV202	ZV203	ZV204	ZV205	ZV206	ZV207	ZV208	ZV209	ZV210	ZV211	ZV212	ZV214	ZV215	ZV216	ZV217	ZV219	ZV220	ZV221	ZV222	ZV223	ZV224	ZV225	ZV226	ZV227	ZV228	ZV230	ZV231	ZV232	ZV233	ZV234	ZV235	ZV236	ZV238	ZV239
D14/0_Clus_neg_257	-0.889615384615	-0.592	0.495615384615	0.0939230769231	-0.815461538462	-1.34292307692	-0.318153846154	0.117461538462	-0.201076923077	0.0373076923077	-0.102230769231	-0.582769230769	0.720692307692	-0.0924615384615	-0.877846153846	-0.652846153846	-0.152615384615	0.0493076923077	-1.80515384615	0.578615384615	-0.119307692308	1.05638461538	0.507538461538	-0.0586923076923	-0.618538461538	-0.0821538461538	-0.423307692308	-0.498538461538	-0.511307692308	0.913769230769	0.204307692308	-0.427153846154	-0.0166923076923	-1.69515384615	0.505230769231	1.73069230769	0.230769230769	0.480692307692	0.222923076923	0.248846153846	-0.342615384615	0.588384615385	-0.0535384615385	-0.687538461538	-0.434230769231	-0.471076923077	0.608769230769	0.740307692308	-0.800769230769	-0.741615384615	-0.343846153846	0.579461538462	-0.631461538462	-0.0672307692308	0.0129230769231	-0.123384615385	0.251615384615	0.149615384615	-0.0406923076923	-0.684846153846	0.782	-0.131692307692	-0.236769230769	-0.414846153846	-0.0764615384615	0.329615384615	0.302923076923	1.20830769231	0.0536153846154	-0.599769230769	0.283076923077	-0.863538461538
D14/0_Clus_neg_1038	2.30793333333	-1.2692	-0.733466666667	0.8206	2.87666666667	0.099	1.34173333333	-0.922066666667	0.983466666667	-0.099	-0.778533333333	0.806533333333	0.504866666667	-0.606733333333	-0.719066666667	0.261933333333	-1.50793333333	0.684066666667	-0.4344	-1.0186	0.188666666667	0.7426	-0.0641333333333	-0.6988	0.623733333333	0.1612	1.03473333333	-0.494533333333	-0.0135333333333	-1.41573333333	0.418333333333	0.365933333333	3.68606666667	-0.595466666667	1.14413333333	0.217133333333	0.202266666667	-0.506533333333	1.59933333333	-0.1996	0.491666666667	-0.826666666667	0.7848	-1.46046666667	0.504733333333	0.962933333333	-0.5978	-1.04406666667	0.144066666667	1.18173333333	-0.598933333333	-1.00153333333	1.12326666667	-0.980733333333	-0.0364666666667	-0.532133333333	0.710066666667	1.011	0.764666666667	-0.4362	-0.2344	-1.12046666667	-0.665466666667	0.222133333333	0.802933333333	0.0823333333333	-0.202	1.344	0.349333333333	-0.103466666667	-0.873533333333	1.07673333333
D14/0_Clus_neg_11	0.656666666667	-0.307285714286	4.84814285714	0.159380952381	0.223428571429	-0.055	-0.00747619047619	0.141857142857	0.196285714286	-0.0685714285714	-0.112952380952	-0.0627142857143	0.0882857142857	1.13614285714	-0.271285714286	-0.0999523809524	-0.343666666667	0.208952380952	-0.0180952380952	-0.575761904762	0.295380952381	-0.00985714285714	0.213095238095	0.0702857142857	0.19619047619	0.0905238095238	-0.240523809524	-0.0341904761905	-0.215476190476	0.381571428571	0.112952380952	0.315523809524	0.363857142857	0.10619047619	-0.0197619047619	0.218380952381	0.710857142857	-0.0519047619048	0.337380952381	0.0858095238095	-0.0245714285714	-0.237904761905	-0.126857142857	0.0190476190476	0.248428571429	0.343857142857	0.0908095238095	-0.161095238095	0.025380952381	0.198	-0.217	-0.0418095238095	0.483095238095	0.0422380952381	0.00619047619048	0.029	-0.00366666666667	0.390761904762	0.13180952381	-0.093380952381	-0.0430476190476	-0.295285714286	-0.20380952381	-0.172476190476	0.116285714286	-0.0277619047619	-0.0524761904762	0.138619047619	-0.0128095238095	0.125238095238	0.0250476190476	-0.0146666666667
D14/0_Clus_neg_160	-0.0734	-0.7909	0.0182	-0.9547	-0.6231	-0.06	-0.7631	0.3253	0.1895	0.4426	0.2158	0.1028	-0.1625	-0.2582	-0.4351	-0.9454	-0.0629	0.2821	-0.3201	0.2059	-0.047	-0.1994	-0.0902	-0.3819	0.0574	-0.0726	0.0497	0.1033	0.2744	-0.1412	0.2979	-0.3716	0.0586	-0.3285	0.0267	-0.402	-0.4031	-0.6473	0.2163	-0.4618	-0.7207	-0.3663	-1.2966	-0.1871	0.1959	0.4469	-0.005	0.5135	0.2126	-0.0881	0.8993	-0.4289	0.2199	-0.1531	-0.537	0.5766	0.0421	0.0414	0.0289	-0.3607	-0.3963	0.1786	0.3456	0.1934	0.8702	0.0487	0.0489	-0.1775	-0.6896	-0.857	-0.5646	0.4544
D14/0_Clus_neg_130	0.01986	0.09238	0.20598	0.12956	-0.78586	-1.1322	-0.22148	-0.33314	-0.1062	0.03702	-1.23268	-0.08274	0.5419	0.22016	-0.63632	0.17286	0.28548	0.04828	-0.21706	-0.12756	-0.21556	0.10558	-0.22972	-0.15136	-0.56442	-0.41054	-0.40862	0.178	-0.83824	0.01336	0.32824	0.13498	0.3805	-0.11368	-0.11358	0.88162	0.56446	-0.13038	0.4251	0.18256	-0.27146	0.00642	0.58316	0.2285	-0.01688	0.06262	-0.13532	0.08654	0.15346	0.35558	-0.23928	-0.13764	-1.24644	0.48372	-1.5971	-0.28784	-0.24208	0.18004	0.21196	0.28166	0.5525	-1.75358	-1.91498	-0.48842	-0.46294	0.0181	0.39124	0.46274	-0.24546	-0.05462	-0.24018	-0.37764
D14/0_Clus_neg_1121	-1.7264375	0.0686875	-3.10825	0.7788125	-1.271125	1.130625	2.036875	-0.1929375	1.6930625	-1.113125	1.666125	0.496	0.8980625	2.60475	2.0161875	2.1941875	0.48	-2.3761875	-1.41675	2.3690625	-0.0885625	1.977	-1.23475	-0.086125	-1.94725	-0.886375	-0.9359375	-3.2701875	-1.6354375	1.7328125	0.956375	1.477125	1.098875	1.0498125	-0.88425	1.1765625	-1.96675	1.7204375	-1.6681875	0.375625	0.050375	-2.6950625	0.547125	0.0365625	1.1635625	-0.4391875	0.7744375	-1.8869375	-0.179	-0.2113125	-0.4645	0.430375	2.5395	0.7958125	0.6708125	-1.605125	-0.3473125	-1.714	-1.5244375	0.2694375	1.6360625	1.07425	0.9331875	-0.905875	-0.9219375	0.7054375	-0.82375	0.1870625	-0.49725	-2.0963125	-1.894875	0.900375
D14/0_Clus_neg_1183	0.554185185185	0.234333333333	-0.148814814815	0.128851851852	0.446	-0.0107037037037	-0.230666666667	0.162185185185	-0.68362962963	0.0561851851852	-0.00874074074074	0.827296296296	0.166666666667	0.898259259259	0.446925925926	-0.648444444444	0.522037037037	-0.218074074074	0.276592592593	-0.163555555556	0.512666666667	0.406777777778	0.978888888889	0.108851851852	0.675481481481	0.435444444444	-0.0032962962963	0.109518518519	-0.123666666667	1.04707407407	0.821333333333	-0.218777777778	1.561	-1.18748148148	-0.310444444444	0.253555555556	1.754	-1.01077777778	1.14544444444	-0.22362962963	0.420666666667	-0.206037037037	0.887148148148	-1.26677777778	0.0586296296296	2.3412962963	-1.12896296296	-0.568555555556	1.41418518519	1.64074074074	-0.398185185185	-1.32548148148	1.21892592593	0.0630740740741	-0.015	-0.0667037037037	-0.878	0.641	1.07633333333	-0.584111111111	1.25737037037	-1.13851851852	0.102222222222	-0.270333333333	0.261111111111	0.0988148148148	-0.702592592593	1.10955555556	0.300740740741	-0.267962962963	0.163814814815	0.0795925925926
D14/0_Clus_neg_752	1.48175	-0.121166666667	-0.356833333333	0.782833333333	0.684916666667	0.358916666667	0.287916666667	-0.921833333333	0.2655	0.10775	-0.488166666667	-0.154916666667	-0.168666666667	-0.1465	-0.254416666667	0.454916666667	-1.41758333333	1.52833333333	-0.215583333333	-0.441416666667	0.0949166666667	-0.01125	0.258583333333	-0.231666666667	0.451	0.07125	0.0779166666667	0.196583333333	0.558833333333	-0.494166666667	0.19175	0.343916666667	0.5235	0.425583333333	0.48525	-0.1155	0.663833333333	-0.77025	0.490083333333	-0.115166666667	0.354166666667	0.279083333333	0.307583333333	0.0630833333333	-0.596333333333	0.10725	0.143583333333	0.22175	-0.843583333333	-0.3055	0.717416666667	0.614416666667	0.448083333333	-0.0659166666667	0.449583333333	0.015	-0.1375	0.382666666667	0.05625	0.352833333333	-0.292583333333	-0.994166666667	0.801916666667	-0.384833333333	0.1335	0.46825	0.0575	0.385833333333	-0.1045	0.0173333333333	0.286916666667	0.66575
D14/0_Clus_neg_48	-0.8090625	-0.4764375	1.6040625	0.0386875	-0.1311875	-1.4716875	0.573125	0.0941875	0.504375	0.1295625	-1.3991875	-0.0571875	2.4743125	1.90025	-0.5081875	-0.253	0.5061875	-0.388125	-0.6500625	-0.340625	-0.472875	0.38475	-0.2080625	-0.534625	-1.08475	-0.181625	-0.736625	0.053125	-1.228125	-0.1921875	0.314375	0.7921875	-0.083875	-0.1474375	-0.5794375	1.545125	0.0264375	-0.45625	0.0799375	0.3088125	0.1345	-0.0316875	-0.3801875	-0.0063125	0.5089375	-0.3625	-0.13825	0.06	-0.1971875	-0.127125	0.0911875	0.2510625	0.103	0.1276875	0.209875	0.1771875	0.038	-0.08375	0.066375	0.299625	0.6426875	0.4676875	-0.4875625	-0.387	-0.4231875	-0.618125	-0.15775	-0.135375	0.160375	-0.15975	-0.2159375	0.196125
D14/0_Clus_neg_127	3.66578	3.59479	-2.69099	-1.21609	-3.90132	-4.22689	-1.91362	-0.03537	0.02108	-0.05752	-0.89842	-2.80399	-0.46298	-0.08318	-1.0674	-0.02292	-0.80418	-0.11515	-0.07177	-0.30027	-1.16715	-0.84392	-0.48946	0.26986	-0.11674	-2.35955	-0.55991	0.10032	-1.15297	-0.39996	-0.04681	-0.48388	0.04753	-0.12468	-0.13758	1.03041	2.00636	1.20454	2.95752	-0.24112	-1.26396	-0.93983	-1.65772	-1.41946	-2.86538	-1.74563	-1.27591	-0.72469	0.04348	-1.70111	-0.14671	-1.29099	0.25708	1.37362	-0.25491	1.60023	-0.32212	-0.0923	-2.58289	-0.82275	-2.99796	-0.4024	-1.97637	-1.03744	2.18743	-0.60922	-1.32176	-0.47157	-2.58176	-0.49779	0.74527	0.35233
D14/0_Clus_neg_60	-0.6505	0.1026	-1.0007	-0.2192	-1.5579	-1.6111	0.9207	-0.2378	-0.6247	1.28	-1.0417	0.8677	1.1655	1.0563	2.2691	-0.2406	-0.7791	-0.6186	-2.3614	0.1094	-0.9702	0.2677	0.3223	-0.2957	0.5291	0.9045	0.0931	-0.1815	-1.6473	0.2717	1.0703	-0.1594	0.0128	0.399	-0.0336	1.0338	-0.3199	-0.6311	2.1325	0.7791	-0.1297	0.0138	-0.0983	0.0221	0.6997	-0.7912	-0.1706	0.1795	-0.2967	-1.8241	0.9058	0.3793	0.0299	1.6508	0.3164	-0.0499	0.0551	0.4242	0.0215	0.2351	0.3932	0.5681	0.7585	-1.9754	-0.6001	0.1411	0.9612	-0.4369	0.3521	0.3429	-0.1307	0.4475
D14/0_Clus_neg_4	0.32609929078	0.341744680851	-2.59325531915	0.610333333333	-1.48191489362	0.478879432624	0.747921985816	1.25396453901	0.18365248227	-1.79007801418	-1.97197163121	0.999780141844	-1.00097163121	0.748418439716	1.67920567376	0.121723404255	2.14570212766	-1.77994326241	0.330531914894	3.02514184397	-0.611921985816	1.34913475177	-2.34290780142	0.889716312057	-1.05466666667	-1.96204255319	0.542120567376	0.493078014184	0.941312056738	-1.71104255319	0.649028368794	-3.14169503546	-1.77766666667	0.782503546099	0.756460992908	-3.31109929078	1.04280851064	0.451971631206	-2.97789361702	0.238063829787	0.715978723404	0.759326241135	2.08260283688	0.0514609929078	-2.8275177305	-1.71443971631	0.691439716312	0.0440141843972	-1.2624964539	-3.34828368794	1.08809929078	0.60629787234	-3.10814184397	1.21621276596	1.2465035461	-2.51141134752	0.878546099291	-3.22123404255	-2.172	-0.0612765957447	0.759872340426	3.55845390071	1.65666666667	0.278276595745	0.605460992908	-1.09153191489	0.609680851064	-1.67332624113	-0.854978723404	0.505929078014	-2.24657446809	0.859624113475
D14/0_Clus_neg_1037	0.0610769230769	-0.594769230769	-0.728846153846	1.11561538462	-0.431307692308	0.412153846154	-0.241153846154	-0.436615384615	-0.000538461538462	-0.695846153846	-0.0253076923077	0.708230769231	-0.279923076923	0.112846153846	-0.574384615385	1.47030769231	-1.12423076923	0.387846153846	-0.758692307692	0.928230769231	-0.590076923077	1.46846153846	-0.370230769231	1.15284615385	0.316384615385	-1.22884615385	1.12792307692	-0.0741538461538	-0.0840769230769	-0.424461538462	0.581538461538	0.165076923077	-0.537615384615	0.918	-1.256	2.11984615385	0.234230769231	-0.369769230769	0.981538461538	-0.0231538461538	-0.402846153846	-1.27392307692	-0.433846153846	0.140153846154	0.251076923077	0.482384615385	0.035	-0.200923076923	0.588076923077	-0.0293076923077	0.523230769231	-0.0239230769231	0.377769230769	-0.239384615385	0.464461538462	-0.245846153846	0.0476923076923	0.0253846153846	-0.114692307692	-0.260384615385	0.915307692308	-0.0747692307692	-0.113538461538	-0.259	0.488538461538	-0.134153846154	0.00561538461538	1.38146153846	0.322230769231	-0.749	0.805769230769	-0.474307692308
D14/0_Clus_neg_1182	-0.752588235294	0.246588235294	0.416411764706	-0.157764705882	-0.688294117647	-0.0259411764706	0.282705882353	0.197294117647	-0.0810588235294	-0.326470588235	-0.0793529411765	0.800941176471	-0.182176470588	-0.0837058823529	0.00870588235294	-0.609882352941	-0.083	0.0427058823529	0.241823529412	-0.694294117647	0.183117647059	-0.542647058824	-0.183235294118	-0.891882352941	0.117823529412	0.631764705882	-0.319588235294	-0.0447058823529	-0.0668823529412	0.462588235294	-0.369823529412	0.0625294117647	0.110647058824	0.168705882353	-0.0400588235294	-0.0421764705882	-0.799882352941	0.0636470588235	-0.586588235294	0.062	0.312941176471	-0.205294117647	-0.544588235294	0.416705882353	-0.175705882353	-1.01911764706	0.831058823529	0.0745294117647	-0.0876470588235	-0.364176470588	0.729882352941	0.609411764706	0.0649411764706	-0.234117647059	0.157941176471	0.473294117647	0.00176470588235	-0.122470588235	-0.388470588235	-0.0847647058824	-0.506705882353	-0.561058823529	0.254352941176	0.0489411764706	-0.361176470588	0.0116470588235	0.0119411764706	-0.495470588235	-0.0728823529412	0.347941176471	0.0958235294118	0.361176470588
D14/0_Clus_neg_133	0.565363636364	-0.282909090909	-0.879454545455	-0.418545454545	-1.20881818182	-0.173727272727	-0.408090909091	0.134272727273	-0.370909090909	0.211181818182	-0.177636363636	0.167454545455	-0.130636363636	-0.495909090909	-0.246181818182	-0.0229090909091	-0.120363636364	0.106090909091	0.207454545455	0.0798181818182	-0.342181818182	-0.353818181818	0.088	-0.0629090909091	-0.468545454545	-0.0588181818182	-0.0182727272727	0.184181818182	0.209454545455	-0.338	0.111363636364	-0.128454545455	0.214272727273	-0.420909090909	0.369454545455	-0.465363636364	-1.15063636364	0.165727272727	0.0989090909091	-0.173363636364	-0.369636363636	0.359454545455	-0.675909090909	0.346727272727	-0.0429090909091	-0.285909090909	0.178909090909	0.374181818182	0.299454545455	0.201181818182	0.659454545455	0.0681818181818	-0.288	0.176909090909	-0.408	0.223818181818	-0.0158181818182	0.0224545454545	0.174181818182	-0.153909090909	-0.566090909091	-0.741545454545	-0.461454545455	0.0765454545455	0.567090909091	-0.188818181818	0.0896363636364	-0.0968181818182	-0.759	-0.310272727273	-0.219	0.152727272727
D14/0_Clus_neg_21	-0.105596153846	-0.0509230769231	0.60975	0.134461538462	0.206923076923	-0.241346153846	-0.106711538462	-0.426846153846	0.034	0.281461538462	0.349211538462	0.0055	0.133288461538	-0.0507884615385	-0.496	-0.0378076923077	-0.914673076923	0.344326923077	0.00686538461538	-0.890980769231	-0.00401923076923	-0.0700961538462	0.457826923077	-0.118365384615	0.220326923077	0.479057692308	-0.106846153846	-0.220519230769	0.0399230769231	0.338923076923	-0.141173076923	0.684538461538	0.416576923077	-0.0276730769231	-0.231173076923	0.999923076923	-0.315538461538	0.0203461538462	0.859673076923	0.00425	-0.205173076923	-0.140692307692	-0.799711538462	0.0954615384615	0.974288461538	0.521307692308	-0.211538461538	0.0713653846154	0.15325	1.57051923077	-0.143115384615	-0.268461538462	0.986692307692	-0.3755	0.11025	0.715	-0.234923076923	1.12221153846	0.477538461538	-0.180596153846	-0.0744615384615	-1.64536538462	-0.132461538462	0.233711538462	-0.102807692308	0.1695	0.00665384615385	0.373038461538	0.102	-0.107596153846	0.429480769231	-0.153211538462
D14/0_Clus_neg_1	0.559700657895	-0.281786184211	0.354256578947	0.917572368421	0.855036184211	2.19446710526	-0.0269342105263	-0.142990131579	-1.01033881579	-0.454157894737	2.34489144737	0.959907894737	-0.319174342105	-0.302111842105	0.868026315789	0.242282894737	-0.446480263158	0.146355263158	1.2265	0.453023026316	0.257697368421	-0.477648026316	0.391101973684	0.149690789474	0.625049342105	0.729578947368	0.815348684211	-0.111993421053	2.146125	0.111723684211	-0.217654605263	0.356990131579	0.279726973684	-0.268618421053	0.959891447368	-0.735134868421	-0.535661184211	0.387256578947	-0.237973684211	-0.867654605263	-0.0362861842105	0.573726973684	0.561588815789	0.141394736842	0.885523026316	0.410371710526	0.268717105263	-0.0293026315789	-0.0327631578947	0.224654605263	-0.154802631579	0.0321776315789	-0.0703388157895	-0.122177631579	0.0366447368421	0.985575657895	-0.549282894737	0.0132532894737	-0.195967105263	-0.114161184211	-0.160707236842	-0.00951315789474	-0.0424572368421	1.09799342105	-0.0659013157895	0.0773256578947	0.232167763158	-0.0539046052632	0.649838815789	0.0308651315789	0.258358552632	-0.0794375
D14/0_Clus_neg_49	-0.356736842105	0.0477368421053	0.131	0.0103157894737	-0.464	-0.0134210526316	0.420157894737	0.106684210526	-0.267315789474	-0.0272105263158	0.284578947368	0.100368421053	0.429526315789	0.290894736842	0.270789473684	0.0500526315789	-0.183210526316	-0.139210526316	0.271210526316	-0.160157894737	-0.250052631579	0.204368421053	0.138263157895	-0.0142105263158	-0.363473684211	-0.458315789474	-0.228947368421	-0.452736842105	-0.907421052632	-0.0744210526316	0.997052631579	0.315105263158	-0.220842105263	0.0908421052632	-0.242157894737	0.445105263158	-0.160210526316	-0.375736842105	-0.748263157895	0.00721052631579	0.0436842105263	0.362526315789	-0.390473684211	0.594315789474	-0.370105263158	-0.366368421053	0.305894736842	-0.261684210526	0.210421052632	0.198947368421	0.372263157895	0.194368421053	0.483421052632	0.0297894736842	0.315526315789	0.00736842105263	0.119631578947	0.0243157894737	-0.0475263157895	-0.312105263158	0.307421052632	0.0722105263158	0.0884736842105	-0.0572105263158	-0.170157894737	0.141736842105	-0.0165789473684	-0.533157894737	0.0238421052632	-0.202	-0.0378421052632	0.572421052632
D14/0_Clus_neg_10	-0.0262446808511	0.0964255319149	0.293074468085	-0.00848936170213	1.99375531915	0.238042553191	-0.0985531914894	-0.209042553191	-0.933393617021	0.708734042553	0.203361702128	-0.0911170212766	1.238	-0.547840425532	-1.12688297872	0.383521276596	-0.703361702128	0.449659574468	-0.376010638298	0.356021276596	-0.662074468085	1.91113829787	-0.443510638298	1.87706382979	-0.992819148936	-1.3245106383	1.84321276596	0.022414893617	-0.216404255319	-0.816765957447	1.09920212766	1.36312765957	1.13803191489	-0.339765957447	-1.06382978723e-05	1.44936170213	1.15607446809	-0.582372340426	0.272170212766	-0.27020212766	0.265765957447	0.196808510638	0.0113829787234	-0.0543404255319	0.119468085106	0.654861702128	-0.564819148936	-0.0453617021277	0.19964893617	0.30229787234	-0.215021276596	-0.137968085106	0.44664893617	-0.102010638298	-0.0175744680851	0.204223404255	-0.0376276595745	0.0872127659574	0.179329787234	0.0778829787234	0.368723404255	-0.305893617021	0.0592127659574	-0.11735106383	-0.020085106383	-0.243723404255	0.148957446809	1.42712765957	0.299734042553	0.145776595745	-0.0891914893617	0.049829787234
D14/0_Clus_neg_3	-1.12391358025	-0.449308641975	2.21608641975	0.935512345679	0.679543209877	0.745907407407	1.24675308642	-0.0927777777778	0.237302469136	0.189166666667	-0.353567901235	1.07290123457	1.79092592593	0.899820987654	0.278691358025	-0.0752962962963	0.129839506173	0.31837037037	-0.110049382716	-0.137419753086	-0.00768518518519	0.124709876543	0.0222037037037	-0.177067901235	-0.260635802469	0.00892592592593	0.0157592592593	-0.156358024691	-0.343055555556	0.851092592593	0.538611111111	1.30965432099	-0.294895061728	0.4145	-0.246462962963	0.66337037037	0.038462962963	-0.36975308642	-0.142938271605	0.088487654321	-0.144530864198	0.017037037037	-0.324290123457	0.113833333333	0.477	-0.181975308642	0.0390740740741	0.168234567901	-0.0889197530864	-0.183135802469	0.141932098765	0.0551666666667	0.455388888889	0.0975679012346	0.588061728395	-0.288802469136	-0.0558333333333	-0.0678271604938	0.0272962962963	0.11625308642	0.790697530864	0.629950617284	0.0403950617284	-0.189820987654	-0.651456790123	-0.0155061728395	-0.242790123457	-0.11612962963	0.404592592593	-0.00397530864198	-0.109197530864	0.126592592593
D14/0_Clus_neg_29	1.4236	0.264	-0.6668	0.564733333333	-0.176666666667	1.10513333333	-0.216466666667	-0.278533333333	-0.916	-0.456466666667	1.17113333333	-0.126466666667	-0.596333333333	-0.347133333333	0.435066666667	0.018	0.134533333333	-0.389066666667	0.918	0.2546	0.346666666667	-0.431466666667	0.223533333333	-0.0564	-0.237066666667	0.322	0.348	-0.0974666666667	0.6378	-0.1226	0.0282666666667	-0.116933333333	0.231533333333	-0.625	0.775266666667	-0.2532	-0.9022	1.0074	-0.610866666667	-0.3136	-0.052	0.774133333333	0.761333333333	0.7226	0.209133333333	0.9182	0.0784666666667	0.654	0.340266666667	1.0378	-0.4624	0.000266666666667	-1.31973333333	0.0903333333333	-1.8124	0.569733333333	-0.139933333333	0.0822	0.556466666667	-0.0932	-0.448666666667	-1.49733333333	-0.2772	0.7622	0.364266666667	-0.163533333333	0.1512	0.216133333333	-0.227466666667	-0.0612	0.3226	-0.100666666667
D14/0_Clus_neg_64	-0.8376	-0.189	1.01786666667	0.2478	0.470866666667	0.0968666666667	0.8822	0.0894666666667	-0.0477333333333	0.542933333333	-1.11346666667	0.670866666667	0.658066666667	-0.0212666666667	-0.7286	0.2164	0.550666666667	0.193	-0.431533333333	-0.1706	0.668733333333	0.317666666667	-0.0258	-0.0589333333333	-0.275733333333	0.9536	-0.5962	0.115666666667	-0.896	-0.0048	0.257666666667	0.476266666667	0.364533333333	-0.171666666667	0.013	0.952266666667	0.294466666667	0.0474666666667	0.0966	-0.2124	0.0772	-0.460133333333	-0.516533333333	0.24	0.581933333333	-0.4778	0.351266666667	-0.0596666666667	-0.0486666666667	0.1982	0.584333333333	-0.451133333333	0.5284	0.491933333333	0.465933333333	0.1116	-0.2088	0.00506666666667	-0.149733333333	0.219933333333	0.8522	0.528333333333	0.0092	-0.4786	-0.377066666667	0.2018	-0.6686	0.3416	0.436666666667	0.1626	0.289466666667	0.128666666667
D14/0_Clus_neg_30	0.412846153846	0.276076923077	0.690846153846	-0.0981538461538	0.0801538461538	-0.221923076923	-0.271076923077	-0.216384615385	-0.212307692308	-0.435769230769	-0.300153846154	0.130384615385	0.870923076923	0.19	0.106769230769	0.435307692308	0.249846153846	0.366538461538	-0.0696923076923	-0.0206153846154	-0.158692307692	0.188	0.877692307692	-0.0353076923077	0.0152307692308	-0.170461538462	-0.107076923077	-0.337692307692	0.746	0.515461538462	0.319307692308	1.10553846154	-0.346615384615	0.172923076923	0.0460769230769	0.165692307692	0.265538461538	0.445538461538	0.0330769230769	-0.111923076923	0.672538461538	0.330153846154	0.403538461538	0.162153846154	-0.204384615385	-0.0404615384615	-0.312538461538	0.168153846154	-0.0769230769231	0.299461538462	-0.634	-0.382538461538	0.282769230769	-0.0347692307692	0.700538461538	-0.561769230769	0.00715384615385	-0.0630769230769	-0.859923076923	-0.558230769231	0.633307692308	0.0559230769231	0.733769230769	-0.0825384615385	-0.121153846154	-0.349692307692	-0.666153846154	0.666307692308	0.217769230769	0.481538461538	-0.0192307692308	0.146538461538
D14/0_Clus_neg_101	-0.5547	-0.193	1.478	0.9432	0.9104	1.4217	0.5884	-0.0711	-0.2815	-0.2876	0.4453	0.8471	0.08	0.257	0.6883	0.1173	-0.0017	0.3751	0.1694	-0.0007	0.1586	0.2264	-0.0495	0.1231	-0.2234	0.3125	0.306	-0.6745	0.7951	0.7247	0.2692	0.8288	-0.0117	0.2557	0.2555	0.0136	0.1143	-0.1903	-0.3887	-0.231	-0.0974	0.0782	0.4716	0.1174	0.7276	-0.0621	0.2747	-0.0184	-0.0214	0.0217	-0.2005	-0.0462	-0.0113	0.064	0.5176	0.3718	-0.4646	-0.3544	-0.0445	0.0033	0.4864	0.1948	0.0657	0.3536	-0.7654	0.2723	-0.0011	-0.3874	0.7391	0.59	0.6668	-0.0056
D14/0_Clus_neg_24	0.855142857143	0.461523809524	0.27919047619	0.170714285714	-0.323333333333	-0.0777142857143	-0.200571428571	-0.10219047619	0.145619047619	-0.00157142857143	-0.0411428571429	0.00447619047619	0.0515238095238	-0.0124761904762	0.366095238095	-0.268238095238	0.0768571428571	0.0130952380952	0.149857142857	0.033619047619	0.0233333333333	-0.199095238095	0.0516666666667	0.0472380952381	0.170333333333	0.329666666667	0.0200952380952	-0.0152380952381	0.0864761904762	-0.238380952381	0.0922380952381	-0.0625238095238	-0.348523809524	0.0277619047619	-0.069619047619	-0.242523809524	-0.0794761904762	0.0879047619048	0.0642857142857	-0.0518571428571	-0.0893333333333	0.0711904761905	-0.0354761904762	0.0434761904762	0.186380952381	0.127523809524	-0.199952380952	-0.0539047619048	-0.106285714286	0.0934285714286	0.00314285714286	-0.102047619048	0.142666666667	0.151	0.120380952381	0.0456666666667	-0.0922380952381	-0.0468571428571	-0.135428571429	-0.0350476190476	0.109904761905	-0.170857142857	-0.0905714285714	-0.295714285714	-0.126	-0.167095238095	0.303142857143	-0.197	0.0047619047619	-0.188428571429	0.0589523809524	-0.236095238095
D14/0_Clus_neg_2	-0.59007165109	-0.101878504673	0.827595015576	-0.297825545171	-0.722968847352	-0.42515576324	0.67568847352	-0.112180685358	0.334778816199	0.422825545171	-0.126962616822	-0.138056074766	0.903682242991	-0.071691588785	-0.466112149533	0.101638629283	0.0364361370717	-0.151501557632	-0.174080996885	-0.669644859813	-0.115595015576	-0.458401869159	0.114146417445	-0.298909657321	-0.523087227414	0.350495327103	-0.0323115264798	-0.234884735202	-0.951819314642	0.394566978193	0.20022741433	0.736093457944	0.722900311526	-0.113968847352	-0.0893426791277	2.350105919	0.187828660436	-0.151130841121	0.756161993769	0.0216479750779	-0.374937694704	-0.613364485981	-0.99815576324	0.172308411215	0.36546728972	-0.133158878505	0.332523364486	-0.0811713395639	0.302841121495	1.32162616822	0.131912772586	0.0511962616822	0.691009345794	-0.260950155763	-0.38553271028	0.0525327102804	-0.168264797508	0.634535825545	0.471691588785	-0.0302180685358	-0.0723862928349	-1.08431152648	-0.469526479751	0.419878504673	-0.0081214953271	0.229585669782	-0.147464174455	-0.051800623053	-0.243644859813	-0.213031152648	0.587352024922	0.108557632399
